date,phc_id,medicine_id,medicine_name,stock_quantity,daily_demand,received_quantity,expired_quantity,population,rolling_mean,rolling_std,z_score,anomaly_score,is_anomaly,anomaly_type
2026-01-28,PHC006,M005,Ibuprofen,371,75,0,0,27000,52.714285714285715,7.040698017343778,3.165270578402388,3.165270578402388,True,DEMAND_SPIKE
2026-02-17,PHC006,M005,Ibuprofen,2577,67,0,2,27000,52.714285714285715,2.4976179127511466,5.719735678055917,5.719735678055917,True,DEMAND_SPIKE
2026-03-23,PHC006,M005,Ibuprofen,2135,69,0,2,27000,48.714285714285715,6.969320524371724,2.910716219002285,2.910716219002285,True,DEMAND_SPIKE
2026-03-30,PHC006,M005,Ibuprofen,1670,173,0,0,27000,50.42857142857143,10.309496315810708,11.889177202910703,11.889177202910703,True,DEMAND_SPIKE
2026-04-14,PHC006,M005,Ibuprofen,1570,45,0,0,27000,57.857142857142854,3.891382420536048,-3.3040039419646012,3.3040039419646012,True,DEMAND_DROP
2026-04-27,PHC006,M005,Ibuprofen,1873,72,0,0,27000,55.285714285714285,6.36957051703084,2.624083628495103,2.624083628495103,True,DEMAND_SPIKE
2026-05-17,PHC006,M005,Ibuprofen,2124,36,0,1,27000,61.57142857142857,4.1975049278169125,-6.092054449291155,6.092054449291155,True,DEMAND_DROP
2026-06-08,PHC006,M005,Ibuprofen,1982,66,0,3,27000,48.285714285714285,6.01980857154905,2.9426659508754742,2.9426659508754742,True,DEMAND_SPIKE
2026-06-21,PHC006,M005,Ibuprofen,2033,37,0,1,27000,57.0,6.782329983125258,-2.948839123097947,2.948839123097947,True,DEMAND_DROP
2026-01-11,PHC006,M006,Azithromycin,1040,15,0,0,27000,28.285714285714285,3.450327796711774,-3.850565821130333,3.850565821130333,True,DEMAND_DROP
2026-01-20,PHC006,M006,Azithromycin,1179,40,0,0,27000,26.428571428571427,4.237025012007948,3.2030560435603856,3.2030560435603856,True,DEMAND_SPIKE
2026-03-10,PHC006,M006,Azithromycin,1126,31,0,0,27000,19.0,4.58257569495583,2.618614682831914,2.618614682831914,True,DEMAND_SPIKE
2026-03-18,PHC006,M006,Azithromycin,1174,34,0,2,27000,21.428571428571427,3.309438162646474,3.798659456255112,3.798659456255112,True,DEMAND_SPIKE
2026-03-26,PHC006,M006,Azithromycin,987,16,0,1,27000,23.571428571428573,2.2253945610567336,-3.4022859154617793,3.4022859154617793,True,DEMAND_DROP
2026-04-03,PHC006,M006,Azithromycin,1045,16,0,2,27000,24.0,2.380476142847602,-3.3606722016672443,3.3606722016672443,True,DEMAND_DROP
2026-04-19,PHC006,M006,Azithromycin,1227,20,0,1,27000,31.285714285714285,4.151878519188052,-2.71821880952368,2.71821880952368,True,DEMAND_DROP
2026-05-17,PHC006,M006,Azithromycin,1240,40,0,1,27000,25.142857142857142,4.0178174601214955,3.697814299580845,3.697814299580845,True,DEMAND_SPIKE
2026-06-08,PHC006,M006,Azithromycin,927,61,0,0,27000,23.285714285714285,2.9840847683606335,12.638476665997933,12.638476665997933,True,DEMAND_SPIKE
2026-06-21,PHC006,M006,Azithromycin,1021,36,0,1,27000,26.714285714285715,1.4960264830862051,6.206918387272437,6.206918387272437,True,DEMAND_SPIKE
2026-01-15,PHC006,M007,Iron Tablets,1212,46,813,1,27000,35.42857142857143,2.572750982712417,4.10899797238956,4.10899797238956,True,DEMAND_SPIKE
2026-01-16,PHC006,M007,Iron Tablets,1084,127,0,1,27000,36.42857142857143,4.685336802448787,19.330825592749598,19.330825592749598,True,DEMAND_SPIKE
2026-01-25,PHC006,M007,Iron Tablets,676,35,0,1,27000,46.42857142857143,4.466808810815728,-2.5585539727822706,2.5585539727822706,True,DEMAND_DROP
2026-02-02,PHC006,M007,Iron Tablets,882,123,0,0,27000,39.714285714285715,3.7289089429432454,22.33514294934123,22.33514294934123,True,DEMAND_SPIKE
2026-02-18,PHC006,M007,Iron Tablets,727,151,0,2,27000,40.0,6.164414002968976,18.006577745514644,18.006577745514644,True,DEMAND_SPIKE
2026-03-06,PHC006,M007,Iron Tablets,627,24,0,1,27000,34.714285714285715,3.7289089429432694,-2.873303123843193,2.873303123843193,True,DEMAND_DROP
2026-03-07,PHC006,M007,Iron Tablets,579,47,0,1,27000,33.142857142857146,5.490251100164506,2.523954297231988,2.523954297231988,True,DEMAND_SPIKE
2026-03-10,PHC006,M007,Iron Tablets,459,52,0,0,27000,35.142857142857146,6.718843437888513,2.5089352078191065,2.5089352078191065,True,DEMAND_SPIKE
2026-03-22,PHC006,M007,Iron Tablets,577,53,0,1,27000,36.857142857142854,5.756983337031429,2.804047918467862,2.804047918467862,True,DEMAND_SPIKE
2026-04-09,PHC006,M007,Iron Tablets,516,56,0,0,27000,41.0,4.618802153517033,3.247595264191626,3.247595264191626,True,DEMAND_SPIKE
2026-04-13,PHC006,M007,Iron Tablets,316,62,0,1,27000,43.714285714285715,7.0406980173437805,2.597145089971189,2.597145089971189,True,DEMAND_SPIKE
2026-05-02,PHC006,M007,Iron Tablets,1616,36,0,2,27000,54.57142857142857,6.133436852128391,-3.027899205481184,3.027899205481184,True,DEMAND_DROP
2026-05-16,PHC006,M007,Iron Tablets,1712,100,0,4,27000,45.714285714285715,8.340948901139997,6.508337951608215,6.508337951608215,True,DEMAND_SPIKE
2026-01-15,PHC006,M008,Antacid,1361,39,621,0,27000,52.142857142857146,5.04739442447194,-2.6038894601014175,2.6038894601014175,True,DEMAND_DROP
2026-01-26,PHC006,M008,Antacid,715,115,0,0,27000,55.142857142857146,5.8145957563293855,10.294291360149382,10.294291360149382,True,DEMAND_SPIKE
2026-02-11,PHC006,M008,Antacid,814,32,0,2,27000,50.857142857142854,5.72795982960111,-3.2921220501045396,3.2921220501045396,True,DEMAND_DROP
2026-02-26,PHC006,M008,Antacid,695,34,0,0,27000,48.142857142857146,5.047394424471976,-2.8020114842395487,2.8020114842395487,True,DEMAND_DROP
2026-03-09,PHC006,M008,Antacid,1084,33,0,4,27000,43.0,3.7416573867740115,-2.6726124191241936,2.6726124191241936,True,DEMAND_DROP
2026-03-27,PHC006,M008,Antacid,1065,52,0,0,27000,41.285714285714285,3.6839419880651287,2.9083752537354823,2.9083752537354823,True,DEMAND_SPIKE
2026-04-09,PHC006,M008,Antacid,1235,66,0,3,27000,45.857142857142854,5.0803074522635026,3.9648893954011797,3.9648893954011797,True,DEMAND_SPIKE
2026-04-10,PHC006,M008,Antacid,1163,72,0,0,27000,49.57142857142857,8.462803768199258,2.65025304176985,2.65025304176985,True,DEMAND_SPIKE
2026-04-16,PHC006,M008,Antacid,1659,150,0,1,27000,57.857142857142854,10.123052428797829,9.102279948756488,9.102279948756488,True,DEMAND_SPIKE
2026-04-26,PHC006,M008,Antacid,1121,63,0,0,27000,50.857142857142854,4.099941927579417,2.961714423605561,2.961714423605561,True,DEMAND_SPIKE
2026-04-29,PHC006,M008,Antacid,960,39,0,0,27000,55.42857142857143,5.996030432909796,-2.7399079461641187,2.7399079461641187,True,DEMAND_DROP
2026-05-09,PHC006,M008,Antacid,1084,197,0,2,27000,54.57142857142857,4.7908643220592735,29.729201633360155,29.729201633360155,True,DEMAND_SPIKE
2026-05-30,PHC006,M008,Antacid,918,33,0,1,27000,45.285714285714285,3.903600291794221,-3.147277735258948,3.147277735258948,True,DEMAND_DROP
2026-06-15,PHC006,M008,Antacid,1876,62,738,0,27000,44.142857142857146,5.490251100164543,3.2525184242680036,3.2525184242680036,True,DEMAND_SPIKE
2026-06-27,PHC006,M008,Antacid,1280,37,0,1,27000,49.142857142857146,3.716116764786075,-3.2676199138635442,3.2676199138635442,True,DEMAND_DROP
